order_id,date,customer,region,product,quantity,price,total_sale,month
2907,2025-10-20,Sofia,Sur,Keyboard,3,105.85,317.54999999999995,2025-10
2908,2025-04-18,Jorge,Norte,Laptop,1,1330.56,1330.56,2025-04
2909,2024-12-22,Valeria,Oeste,Laptop,5,1174.75,5873.75,2024-12
2910,2024-11-30,Jorge,Este,Headphones,5,36.09,180.45000000000002,2024-11
2911,2025-03-13,Sofia,Sur,Tablet,2,252.99,505.98,2025-03
2912,2025-12-25,Jorge,Norte,Headphones,4,82.39,329.56,2025-12
2913,2024-07-19,Luis,Norte,Headphones,1,149.98,149.98,2024-07
2914,2024-04-04,Sofia,Centro,Tablet,1,431.36,431.36,2024-04
2915,2024-08-29,Valeria,Norte,Keyboard,3,66.72,200.16,2024-08
2916,2024-06-11,Ana,Sur,Keyboard,4,63.48,253.92,2024-06
2917,2025-05-17,Luis,Norte,Mouse,3,33.75,101.25,2025-05
2918,2025-07-14,Valeria,Centro,Keyboard,2,99.18,198.36,2025-07
2919,2025-02-16,Valeria,Centro,Headphones,1,69.94,69.94,2025-02
2920,2024-05-26,Diego,Norte,Tablet,2,276.8,553.6,2024-05
2921,2025-09-07,Carlos,Este,Keyboard,3,80.46,241.38,2025-09
2922,2025-06-05,Diego,Norte,Mouse,4,17.48,69.92,2025-06
2923,2025-05-10,Valeria,Este,Headphones,3,191.95,575.8499999999999,2025-05
2924,2025-03-29,Carlos,Este,Mouse,2,23.04,46.08,2025-03
2925,2025-10-12,Diego,Oeste,Headphones,3,62.03,186.09,2025-10
2926,2024-07-16,Sofia,Sur,Keyboard,1,119.24,119.24,2024-07
2927,2024-09-19,Sofia,Sur,Keyboard,5,78.99,394.95,2024-09
2928,2024-06-03,Ana,Norte,Monitor,4,576.51,2306.04,2024-06
2929,2024-08-23,Carlos,Sur,Headphones,3,129.62,388.86,2024-08
2930,2024-08-05,Sofia,Norte,Laptop,4,1144.7,4578.8,2024-08
2931,2024-05-02,Maria,Norte,Monitor,1,321.75,321.75,2024-05
2932,2025-10-21,Ana,Oeste,Laptop,4,1269.71,5078.84,2025-10
2933,2024-05-21,Sofia,Centro,Monitor,7,408.7,2860.9,2024-05
2934,2025-01-21,Carlos,Oeste,Keyboard,1,84.91,84.91,2025-01
2935,2025-11-02,Maria,Este,Keyboard,4,55.53,222.12,2025-11
2936,2024-01-11,Ana,Este,Headphones,5,133.13,665.65,2024-01
2937,2024-03-19,Ana,Este,Tablet,3,453.77,1361.31,2024-03
2938,2025-03-11,Ana,Este,Tablet,2,380.96,761.92,2025-03
2939,2025-03-16,Jorge,Sur,Mouse,4,32.6,130.4,2025-03
2940,2024-02-07,Sofia,Sur,Headphones,2,109.71,219.42,2024-02
2941,2024-07-31,Jorge,Oeste,Headphones,3,101.42,304.26,2024-07
2942,2024-07-27,Maria,Oeste,Monitor,1,571.74,571.74,2024-07
2943,2025-12-29,Jorge,Oeste,Headphones,4,163.69,654.76,2025-12
2944,2025-06-10,Carlos,Norte,Mouse,3,20.08,60.239999999999995,2025-06
2945,2024-06-29,Carlos,Oeste,Monitor,4,584.87,2339.48,2024-06
2946,2025-11-01,Carlos,Norte,Keyboard,2,81.12,162.24,2025-11
2947,2024-10-09,Sofia,Este,Monitor,7,231.79,1622.53,2024-10
2948,2024-11-28,Valeria,Sur,Laptop,3,1097.13,3291.3900000000003,2024-11
2949,2024-01-31,Sofia,Oeste,Tablet,3,449.61,1348.83,2024-01
2950,2024-11-09,Sofia,Norte,Headphones,2,112.95,225.9,2024-11
2951,2024-10-20,Jorge,Norte,Monitor,1,509.89,509.89,2024-10
2952,2025-08-05,Valeria,Oeste,Laptop,2,1273.03,2546.06,2025-08
2953,2024-05-25,Maria,Oeste,Monitor,2,383.86,767.72,2024-05
2954,2025-11-06,Ana,Centro,Monitor,3,439.88,1319.6399999999999,2025-11
2955,2025-09-22,Ana,Sur,Mouse,2,36.05,72.1,2025-09
2956,2025-07-25,Maria,Norte,Mouse,5,17.19,85.95,2025-07
2957,2024-01-15,Diego,Centro,Laptop,4,1183.11,4732.44,2024-01
2958,2024-07-01,Luis,Norte,Laptop,1,1281.98,1281.98,2024-07
2959,2024-01-01,Sofia,Este,Keyboard,1,99.23,99.23,2024-01
2960,2025-11-28,Luis,Este,Tablet,2,665.75,1331.5,2025-11
2961,2025-02-22,Diego,Oeste,Mouse,5,33.37,166.85,2025-02
2962,2025-04-11,Diego,Sur,Mouse,3,34.99,104.97,2025-04
2963,2024-04-18,Carlos,Sur,Tablet,5,300.53,1502.6499999999999,2024-04
2964,2024-08-29,Diego,Norte,Mouse,1,30.67,30.67,2024-08
2965,2025-01-18,Luis,Norte,Mouse,2,16.55,33.1,2025-01
2966,2025-01-19,Valeria,Oeste,Tablet,3,440.78,1322.34,2025-01
2967,2025-11-29,Sofia,Este,Mouse,4,24.15,96.6,2025-11
2968,2024-09-15,Diego,Oeste,Mouse,1,28.86,28.86,2024-09
2969,2024-10-08,Jorge,Oeste,Monitor,1,565.11,565.11,2024-10
2970,2024-12-14,Jorge,Norte,Keyboard,4,84.74,338.96,2024-12
2971,2025-05-04,Sofia,Centro,Tablet,6,427.72,2566.32,2025-05
2972,2025-02-08,Sofia,Este,Tablet,3,699.47,2098.41,2025-02
2973,2025-08-20,Maria,Norte,Tablet,2,365.85,731.7,2025-08
2974,2025-03-20,Sofia,Norte,Tablet,2,438.32,876.64,2025-03
2975,2024-08-24,Maria,Sur,Keyboard,6,73.9,443.40000000000003,2024-08
2976,2025-05-24,Luis,Oeste,Keyboard,5,74.73,373.65000000000003,2025-05
2977,2024-05-29,Luis,Centro,Laptop,4,1153.42,4613.68,2024-05
2978,2024-12-12,Luis,Este,Laptop,2,1294.05,2588.1,2024-12
2979,2025-12-25,Valeria,Este,Keyboard,3,103.86,311.58,2025-12
2980,2025-02-02,Diego,Sur,Mouse,2,31.94,63.88,2025-02
2981,2025-03-20,Carlos,Este,Tablet,4,462.46,1849.84,2025-03
2982,2025-03-22,Luis,Este,Laptop,3,1180.88,3542.6400000000003,2025-03
2983,2025-12-24,Maria,Este,Headphones,2,40.49,80.98,2025-12
2984,2025-10-18,Luis,Sur,Monitor,3,424.76,1274.28,2025-10
2985,2025-04-13,Jorge,Sur,Headphones,4,126.36,505.44,2025-04
2986,2025-04-17,Carlos,Centro,Keyboard,4,99.69,398.76,2025-04
2987,2024-12-17,Luis,Sur,Headphones,3,88.36,265.08,2024-12
2988,2024-06-06,Sofia,Norte,Monitor,3,447.63,1342.8899999999999,2024-06
2989,2025-11-24,Maria,Sur,Monitor,3,205.85,617.55,2025-11
2990,2024-09-19,Diego,Oeste,Headphones,5,128.3,641.5,2024-09
2991,2025-03-21,Valeria,Oeste,Monitor,1,423.52,423.52,2025-03
2992,2024-02-09,Diego,Sur,Tablet,1,310.12,310.12,2024-02
2993,2024-05-17,Luis,Oeste,Mouse,6,32.38,194.28000000000003,2024-05
2994,2025-04-04,Carlos,Este,Headphones,4,145.64,582.56,2025-04
2995,2024-10-23,Sofia,Centro,Laptop,2,1091.89,2183.78,2024-10
2996,2025-12-23,Valeria,Centro,Tablet,3,508.44,1525.32,2025-12
2997,2024-08-19,Diego,Norte,Monitor,2,532.54,1065.08,2024-08
2998,2025-11-29,Carlos,Centro,Headphones,2,166.56,333.12,2025-11
2999,2024-09-04,Maria,Norte,Tablet,4,682.44,2729.76,2024-09
3000,2024-08-12,Sofia,Oeste,Monitor,4,210.12,840.48,2024-08
3001,2025-11-19,Valeria,Sur,Tablet,2,571.41,1142.82,2025-11
3002,2024-02-16,Sofia,Centro,Mouse,4,17.28,69.12,2024-02
3003,2024-06-21,Maria,Este,Mouse,5,22.92,114.60000000000001,2024-06
3004,2025-11-19,Diego,Norte,Laptop,4,975.23,3900.92,2025-11
3005,2024-02-11,Ana,Centro,Keyboard,3,50.82,152.46,2024-02
3006,2024-02-16,Carlos,Norte,Mouse,3,30.16,90.48,2024-02
3007,2025-06-17,Luis,Norte,Mouse,6,28.46,170.76,2025-06
3008,2024-07-26,Jorge,Centro,Laptop,3,1018.14,3054.42,2024-07
3009,2024-02-06,Ana,Centro,Keyboard,2,84.03,168.06,2024-02
3010,2025-09-15,Jorge,Sur,Mouse,1,35.2,35.2,2025-09
3011,2025-02-13,Maria,Centro,Tablet,2,655.06,1310.12,2025-02
3012,2024-08-28,Luis,Este,Headphones,2,152.37,304.74,2024-08
3013,2025-09-08,Jorge,Este,Keyboard,4,96.47,385.88,2025-09
3014,2024-05-12,Diego,Sur,Mouse,3,16.32,48.96,2024-05
3015,2024-05-16,Ana,Sur,Headphones,1,179.37,179.37,2024-05
3016,2025-08-11,Carlos,Oeste,Monitor,2,492.02,984.04,2025-08
3017,2024-09-14,Jorge,Norte,Laptop,2,1249.68,2499.36,2024-09
3018,2025-01-08,Carlos,Este,Headphones,2,194.03,388.06,2025-01
3019,2025-09-15,Diego,Oeste,Keyboard,3,66.07,198.20999999999998,2025-09
3020,2024-03-15,Carlos,Este,Keyboard,2,55.54,111.08,2024-03
3021,2024-08-26,Sofia,Sur,Tablet,3,459.68,1379.04,2024-08
3022,2024-08-26,Maria,Sur,Headphones,2,69.29,138.58,2024-08
3023,2025-10-13,Maria,Oeste,Laptop,3,1264.6,3793.7999999999997,2025-10
3024,2024-11-15,Luis,Este,Mouse,2,19.0,38.0,2024-11
3025,2025-12-10,Diego,Norte,Monitor,6,528.38,3170.2799999999997,2025-12
3026,2025-01-04,Luis,Este,Mouse,3,37.81,113.43,2025-01
3027,2024-11-25,Luis,Oeste,Mouse,2,15.67,31.34,2024-11
3028,2025-01-09,Ana,Sur,Headphones,4,144.81,579.24,2025-01
3029,2024-12-22,Diego,Sur,Monitor,3,457.64,1372.92,2024-12
3030,2024-07-17,Luis,Centro,Mouse,1,31.7,31.7,2024-07
3031,2025-08-24,Ana,Sur,Laptop,2,915.07,1830.14,2025-08
3032,2025-11-02,Jorge,Oeste,Keyboard,3,93.2,279.6,2025-11
3033,2024-10-11,Ana,Sur,Tablet,3,639.2,1917.6000000000001,2024-10
3034,2024-03-18,Maria,Norte,Mouse,3,36.73,110.19,2024-03
3035,2024-04-02,Diego,Este,Tablet,3,392.58,1177.74,2024-04
3036,2024-05-19,Maria,Oeste,Keyboard,2,97.25,194.5,2024-05
3037,2024-07-26,Diego,Sur,Mouse,4,30.09,120.36,2024-07
3038,2024-10-03,Luis,Centro,Laptop,2,1498.56,2997.12,2024-10
3039,2024-09-19,Jorge,Centro,Laptop,3,1182.73,3548.19,2024-09
3040,2024-05-23,Jorge,Norte,Keyboard,2,112.07,224.14,2024-05
3041,2024-01-22,Luis,Centro,Mouse,2,29.04,58.08,2024-01
3042,2024-04-15,Ana,Este,Monitor,4,450.14,1800.56,2024-04
3043,2024-06-29,Sofia,Este,Tablet,2,487.41,974.82,2024-06
3044,2024-04-25,Luis,Norte,Tablet,1,575.77,575.77,2024-04
3045,2025-12-29,Sofia,Sur,Monitor,1,538.25,538.25,2025-12
3046,2025-12-09,Maria,Centro,Headphones,2,58.64,117.28,2025-12
3047,2025-08-24,Luis,Oeste,Mouse,2,24.69,49.38,2025-08
3048,2024-04-18,Luis,Este,Tablet,5,400.5,2002.5,2024-04
3049,2025-04-15,Diego,Oeste,Mouse,3,18.52,55.56,2025-04
3050,2025-07-08,Carlos,Norte,Tablet,1,359.61,359.61,2025-07
3051,2024-04-21,Sofia,Sur,Monitor,2,543.71,1087.42,2024-04
3052,2025-11-07,Valeria,Oeste,Headphones,2,117.38,234.76,2025-11
3053,2025-05-01,Diego,Centro,Monitor,1,369.66,369.66,2025-05
3054,2025-12-30,Diego,Sur,Headphones,4,142.24,568.96,2025-12
3055,2025-09-19,Maria,Norte,Tablet,4,734.9,2939.6,2025-09
3056,2024-04-02,Ana,Este,Laptop,3,1270.39,3811.17,2024-04
3057,2024-08-15,Sofia,Centro,Headphones,3,84.87,254.61,2024-08
3058,2025-09-03,Valeria,Este,Monitor,5,512.97,2564.8500000000004,2025-09
3059,2025-08-11,Valeria,Este,Mouse,1,32.96,32.96,2025-08
3060,2025-04-29,Maria,Este,Headphones,2,136.52,273.04,2025-04
3061,2024-07-17,Diego,Norte,Monitor,4,386.31,1545.24,2024-07
3062,2025-08-03,Sofia,Este,Tablet,1,397.67,397.67,2025-08
3063,2025-11-10,Valeria,Norte,Tablet,4,425.25,1701.0,2025-11
3064,2025-12-12,Valeria,Centro,Mouse,3,26.54,79.62,2025-12
3065,2024-03-22,Valeria,Oeste,Monitor,2,299.6,599.2,2024-03
3066,2024-02-19,Valeria,Este,Keyboard,3,72.72,218.16,2024-02
3067,2024-08-27,Luis,Sur,Keyboard,1,94.01,94.01,2024-08
3068,2025-07-24,Jorge,Sur,Laptop,1,1287.2,1287.2,2025-07
3069,2024-11-30,Valeria,Oeste,Headphones,6,73.06,438.36,2024-11
3070,2024-04-14,Jorge,Sur,Laptop,7,1203.31,8423.17,2024-04
3071,2025-03-07,Diego,Norte,Monitor,2,204.65,409.3,2025-03
3072,2024-09-17,Jorge,Norte,Keyboard,4,81.15,324.6,2024-09
3073,2024-10-25,Jorge,Sur,Headphones,2,57.49,114.98,2024-10
3074,2025-06-27,Carlos,Oeste,Tablet,4,406.05,1624.2,2025-06
3075,2025-10-14,Diego,Sur,Laptop,4,1237.44,4949.76,2025-10
3076,2025-03-26,Luis,Centro,Tablet,1,328.44,328.44,2025-03
3077,2025-01-15,Diego,Oeste,Monitor,3,468.91,1406.73,2025-01
3078,2025-05-10,Ana,Oeste,Mouse,2,19.94,39.88,2025-05
3079,2024-01-30,Luis,Sur,Mouse,2,25.98,51.96,2024-01
3080,2025-04-20,Carlos,Norte,Tablet,1,475.64,475.64,2025-04
3081,2025-06-25,Ana,Centro,Mouse,1,34.59,34.59,2025-06
3082,2025-05-18,Carlos,Oeste,Keyboard,1,99.18,99.18,2025-05
3083,2025-02-03,Ana,Oeste,Keyboard,4,59.32,237.28,2025-02
3084,2025-03-30,Ana,Sur,Monitor,3,298.61,895.83,2025-03
3085,2024-05-29,Carlos,Sur,Keyboard,2,94.04,188.08,2024-05
3086,2024-11-15,Carlos,Sur,Mouse,4,24.31,97.24,2024-11
3087,2024-11-21,Ana,Norte,Laptop,2,1446.56,2893.12,2024-11
3088,2025-05-16,Carlos,Este,Keyboard,3,80.75,242.25,2025-05
3089,2025-04-04,Valeria,Oeste,Headphones,3,47.48,142.44,2025-04
3090,2025-02-15,Carlos,Este,Keyboard,1,54.22,54.22,2025-02
3091,2024-10-23,Maria,Sur,Monitor,2,280.62,561.24,2024-10
3092,2025-09-26,Carlos,Oeste,Monitor,4,474.05,1896.2,2025-09
3093,2024-02-08,Diego,Norte,Mouse,8,17.86,142.88,2024-02
3094,2025-11-18,Ana,Centro,Tablet,4,409.77,1639.08,2025-11
3095,2024-10-14,Jorge,Oeste,Headphones,2,199.57,399.14,2024-10
3096,2025-02-25,Carlos,Oeste,Keyboard,2,106.6,213.2,2025-02
3097,2025-10-29,Valeria,Centro,Keyboard,3,77.46,232.38,2025-10
3098,2024-02-19,Jorge,Sur,Headphones,4,178.22,712.88,2024-02
3099,2024-06-20,Valeria,Este,Monitor,3,202.6,607.8,2024-06
3100,2024-08-28,Valeria,Sur,Monitor,6,224.58,1347.48,2024-08
3101,2024-05-02,Sofia,Sur,Mouse,4,17.26,69.04,2024-05
3102,2024-05-19,Luis,Sur,Monitor,5,554.58,2772.9,2024-05
3103,2025-07-19,Ana,Este,Tablet,1,320.31,320.31,2025-07
3104,2024-01-02,Sofia,Centro,Headphones,3,153.77,461.31000000000006,2024-01
3105,2024-11-29,Maria,Sur,Headphones,3,50.26,150.78,2024-11
3106,2025-05-19,Ana,Oeste,Monitor,3,404.32,1212.96,2025-05
3107,2024-04-30,Luis,Sur,Mouse,3,34.79,104.37,2024-04
3108,2024-08-07,Carlos,Norte,Keyboard,4,69.94,279.76,2024-08
3109,2024-04-30,Carlos,Este,Keyboard,1,80.22,80.22,2024-04
3110,2024-04-09,Sofia,Este,Mouse,2,32.96,65.92,2024-04
3111,2025-06-08,Maria,Este,Tablet,1,345.51,345.51,2025-06
3112,2024-04-13,Jorge,Oeste,Monitor,2,491.11,982.22,2024-04
3113,2025-09-07,Carlos,Sur,Tablet,3,359.2,1077.6,2025-09
3114,2025-08-01,Carlos,Centro,Laptop,7,957.28,6700.96,2025-08
3115,2025-03-22,Carlos,Oeste,Keyboard,3,60.32,180.96,2025-03
3116,2025-08-17,Diego,Centro,Monitor,2,318.45,636.9,2025-08
3117,2024-06-26,Jorge,Sur,Keyboard,4,112.87,451.48,2024-06
3118,2024-02-21,Sofia,Norte,Monitor,2,536.73,1073.46,2024-02
3119,2024-02-04,Valeria,Este,Keyboard,5,89.68,448.40000000000003,2024-02
3120,2024-04-10,Maria,Centro,Laptop,1,1158.99,1158.99,2024-04
3121,2024-01-08,Ana,Centro,Headphones,3,112.28,336.84000000000003,2024-01
3122,2025-11-22,Sofia,Centro,Keyboard,2,59.66,119.32,2025-11
3123,2025-08-03,Sofia,Oeste,Headphones,2,87.12,174.24,2025-08
3124,2025-07-20,Jorge,Sur,Monitor,1,537.79,537.79,2025-07
3125,2024-12-06,Luis,Norte,Headphones,3,184.72,554.16,2024-12
3126,2024-11-20,Diego,Norte,Laptop,1,1460.5,1460.5,2024-11
3127,2024-03-08,Sofia,Sur,Headphones,1,186.66,186.66,2024-03
3128,2024-10-07,Maria,Este,Mouse,2,26.71,53.42,2024-10
3129,2025-09-19,Jorge,Sur,Keyboard,1,70.42,70.42,2025-09
3130,2025-12-06,Diego,Norte,Tablet,3,383.3,1149.9,2025-12
3131,2024-10-18,Luis,Norte,Monitor,2,575.26,1150.52,2024-10
3132,2025-09-07,Luis,Centro,Headphones,3,82.75,248.25,2025-09
3133,2025-10-03,Diego,Oeste,Headphones,2,168.56,337.12,2025-10
3134,2024-07-01,Maria,Centro,Headphones,1,150.82,150.82,2024-07
3135,2024-12-15,Jorge,Centro,Keyboard,6,105.13,630.78,2024-12
3136,2025-08-25,Diego,Oeste,Keyboard,3,106.42,319.26,2025-08
3137,2025-12-19,Maria,Norte,Mouse,2,26.78,53.56,2025-12
3138,2025-10-23,Luis,Centro,Mouse,2,16.62,33.24,2025-10
3139,2024-04-06,Carlos,Este,Headphones,2,192.42,384.84,2024-04
3140,2025-05-28,Luis,Centro,Mouse,2,29.87,59.74,2025-05
3141,2024-12-05,Diego,Este,Headphones,5,149.81,749.05,2024-12
3142,2024-07-31,Sofia,Norte,Keyboard,4,103.23,412.92,2024-07
3143,2024-09-01,Ana,Este,Keyboard,2,80.23,160.46,2024-09
3144,2024-04-20,Sofia,Este,Keyboard,3,76.45,229.35000000000002,2024-04
3145,2025-04-08,Maria,Norte,Headphones,3,168.82,506.46,2025-04
3146,2025-10-03,Diego,Norte,Keyboard,4,78.27,313.08,2025-10
3147,2025-12-12,Maria,Oeste,Monitor,2,472.41,944.82,2025-12
3148,2025-01-18,Carlos,Centro,Headphones,3,165.88,497.64,2025-01
3149,2025-09-29,Carlos,Sur,Tablet,2,356.24,712.48,2025-09
3150,2024-05-07,Luis,Oeste,Tablet,3,438.64,1315.92,2024-05
3151,2025-07-21,Valeria,Este,Monitor,4,378.86,1515.44,2025-07
3152,2024-04-25,Ana,Oeste,Tablet,2,503.72,1007.44,2024-04
3153,2025-12-08,Ana,Oeste,Mouse,2,26.98,53.96,2025-12
3154,2025-08-04,Maria,Norte,Headphones,3,144.08,432.24,2025-08
3155,2024-11-07,Luis,Sur,Mouse,5,37.54,187.7,2024-11
3156,2025-09-19,Maria,Este,Laptop,2,1239.01,2478.02,2025-09
3157,2024-08-23,Diego,Oeste,Monitor,2,492.96,985.92,2024-08
3158,2024-07-28,Luis,Centro,Mouse,2,25.9,51.8,2024-07
3159,2024-10-28,Jorge,Sur,Headphones,6,164.17,985.02,2024-10
3160,2024-09-28,Ana,Norte,Headphones,3,102.89,308.67,2024-09
3161,2024-12-01,Maria,Centro,Monitor,2,460.29,920.58,2024-12
3162,2024-06-11,Maria,Oeste,Mouse,5,30.96,154.8,2024-06
3163,2024-10-21,Carlos,Oeste,Headphones,4,146.73,586.92,2024-10
3164,2025-03-25,Jorge,Sur,Mouse,3,26.35,79.05000000000001,2025-03
3165,2024-05-06,Valeria,Centro,Headphones,2,90.19,180.38,2024-05
3166,2025-05-02,Diego,Oeste,Tablet,5,459.33,2296.65,2025-05
3167,2024-09-13,Carlos,Sur,Headphones,2,65.9,131.8,2024-09
3168,2024-02-28,Sofia,Centro,Laptop,3,1455.44,4366.32,2024-02
3169,2025-05-23,Ana,Oeste,Keyboard,5,68.02,340.09999999999997,2025-05
3170,2024-03-02,Luis,Centro,Laptop,3,1398.32,4194.96,2024-03
3171,2024-04-17,Maria,Oeste,Headphones,3,104.57,313.71,2024-04
3172,2024-08-07,Carlos,Norte,Tablet,3,694.05,2082.1499999999996,2024-08
3173,2024-03-03,Diego,Centro,Laptop,2,1317.28,2634.56,2024-03
3174,2024-06-09,Valeria,Oeste,Mouse,2,34.89,69.78,2024-06
3175,2024-09-17,Luis,Centro,Headphones,5,135.13,675.65,2024-09
3176,2025-11-16,Diego,Este,Mouse,3,23.02,69.06,2025-11
3177,2024-12-28,Luis,Centro,Keyboard,2,114.95,229.9,2024-12
3178,2025-06-06,Ana,Este,Tablet,1,733.15,733.15,2025-06
3179,2024-08-27,Maria,Norte,Headphones,2,112.22,224.44,2024-08
3180,2025-09-12,Maria,Norte,Tablet,5,625.02,3125.1,2025-09
3181,2025-12-12,Diego,Este,Mouse,5,17.27,86.35,2025-12
3182,2024-07-20,Jorge,Sur,Keyboard,3,83.45,250.35000000000002,2024-07
3183,2024-08-26,Ana,Oeste,Mouse,4,34.43,137.72,2024-08
3184,2025-07-10,Maria,Centro,Mouse,3,16.53,49.59,2025-07
3185,2025-02-26,Maria,Sur,Mouse,3,36.22,108.66,2025-02
3186,2024-12-10,Ana,Este,Monitor,5,264.49,1322.45,2024-12
3187,2024-01-09,Sofia,Este,Mouse,2,26.57,53.14,2024-01
3188,2024-07-04,Maria,Sur,Monitor,3,501.28,1503.84,2024-07
3189,2025-10-23,Sofia,Oeste,Monitor,2,363.76,727.52,2025-10
3190,2024-01-29,Luis,Norte,Laptop,1,971.32,971.32,2024-01
3191,2024-11-24,Jorge,Sur,Laptop,7,952.64,6668.48,2024-11
3192,2024-04-05,Sofia,Este,Mouse,2,27.48,54.96,2024-04
3193,2025-04-23,Valeria,Sur,Laptop,4,1254.28,5017.12,2025-04
3194,2025-09-21,Jorge,Sur,Monitor,2,283.46,566.92,2025-09
3195,2024-11-03,Carlos,Sur,Mouse,3,19.09,57.269999999999996,2024-11
3196,2024-02-13,Carlos,Centro,Tablet,3,269.22,807.6600000000001,2024-02
3197,2024-11-08,Jorge,Este,Headphones,2,160.99,321.98,2024-11
3198,2024-01-10,Ana,Centro,Laptop,4,1276.41,5105.64,2024-01
3199,2024-12-03,Carlos,Este,Monitor,7,492.19,3445.33,2024-12
3200,2024-08-09,Diego,Centro,Keyboard,4,72.38,289.52,2024-08
3201,2024-12-26,Jorge,Este,Laptop,4,1117.76,4471.04,2024-12
3202,2024-12-30,Luis,Sur,Tablet,3,373.62,1120.8600000000001,2024-12
3203,2024-01-12,Ana,Sur,Monitor,1,397.69,397.69,2024-01
3204,2025-01-09,Sofia,Oeste,Tablet,6,434.56,2607.36,2025-01
3205,2024-05-13,Valeria,Sur,Headphones,5,103.45,517.25,2024-05
3206,2025-04-13,Ana,Oeste,Keyboard,3,105.6,316.79999999999995,2025-04
3207,2024-08-13,Carlos,Norte,Tablet,2,449.49,898.98,2024-08
3208,2025-07-04,Jorge,Centro,Keyboard,2,64.07,128.14,2025-07
3209,2024-01-15,Jorge,Sur,Tablet,1,519.54,519.54,2024-01
3210,2024-01-08,Diego,Centro,Monitor,1,572.36,572.36,2024-01
3211,2024-12-26,Diego,Norte,Laptop,2,1472.14,2944.28,2024-12
3212,2024-05-02,Maria,Este,Tablet,5,710.52,3552.6,2024-05
3213,2024-01-19,Luis,Este,Mouse,4,23.62,94.48,2024-01
3214,2024-11-08,Sofia,Centro,Tablet,1,532.67,532.67,2024-11
3215,2025-12-01,Jorge,Sur,Tablet,1,660.7,660.7,2025-12
3216,2025-05-10,Valeria,Centro,Monitor,5,527.01,2635.05,2025-05
3217,2024-02-09,Ana,Centro,Mouse,3,37.23,111.69,2024-02
3218,2024-05-30,Carlos,Sur,Mouse,1,23.89,23.89,2024-05
3219,2024-05-19,Ana,Norte,Laptop,6,1328.36,7970.16,2024-05
3220,2025-10-16,Sofia,Sur,Monitor,4,407.94,1631.76,2025-10
3221,2025-02-23,Sofia,Norte,Laptop,2,1188.37,2376.74,2025-02
3222,2024-12-10,Maria,Este,Keyboard,2,103.24,206.48,2024-12
3223,2024-09-05,Maria,Este,Keyboard,1,104.7,104.7,2024-09
3224,2024-08-06,Jorge,Sur,Tablet,3,322.57,967.71,2024-08
3225,2025-12-31,Jorge,Sur,Monitor,2,526.1,1052.2,2025-12
3226,2024-11-26,Ana,Sur,Monitor,3,410.65,1231.9499999999998,2024-11
3227,2024-08-04,Jorge,Oeste,Monitor,2,416.0,832.0,2024-08
3228,2024-07-14,Jorge,Este,Mouse,2,32.19,64.38,2024-07
3229,2024-12-25,Diego,Norte,Monitor,2,277.18,554.36,2024-12
3230,2024-01-24,Luis,Oeste,Headphones,2,100.77,201.54,2024-01
3231,2024-08-20,Jorge,Sur,Monitor,3,365.77,1097.31,2024-08
3232,2025-09-25,Carlos,Centro,Keyboard,1,100.34,100.34,2025-09
3233,2024-02-18,Valeria,Oeste,Monitor,4,511.37,2045.48,2024-02
3234,2025-07-24,Sofia,Centro,Keyboard,2,73.11,146.22,2025-07
3235,2024-11-14,Diego,Norte,Monitor,4,443.46,1773.84,2024-11
3236,2025-08-09,Diego,Norte,Keyboard,2,82.91,165.82,2025-08
3237,2025-05-28,Luis,Oeste,Mouse,5,25.4,127.0,2025-05
3238,2025-08-17,Valeria,Oeste,Monitor,2,550.51,1101.02,2025-08
3239,2024-06-11,Carlos,Oeste,Keyboard,1,82.38,82.38,2024-06
3240,2024-10-20,Sofia,Este,Monitor,5,479.18,2395.9,2024-10
3241,2024-05-12,Jorge,Sur,Laptop,3,1255.5,3766.5,2024-05
3242,2024-05-23,Valeria,Oeste,Keyboard,5,117.69,588.45,2024-05
3243,2025-06-21,Maria,Oeste,Keyboard,2,105.33,210.66,2025-06
3244,2025-06-24,Maria,Oeste,Tablet,2,427.28,854.56,2025-06
3245,2024-06-06,Jorge,Este,Keyboard,2,88.56,177.12,2024-06
3246,2025-05-14,Valeria,Centro,Laptop,1,1165.49,1165.49,2025-05
3247,2025-02-24,Carlos,Norte,Monitor,5,533.29,2666.45,2025-02
3248,2025-12-22,Sofia,Este,Monitor,4,307.8,1231.2,2025-12
3249,2024-05-26,Carlos,Oeste,Keyboard,2,104.63,209.26,2024-05
3250,2024-03-23,Diego,Oeste,Keyboard,5,74.8,374.0,2024-03
3251,2025-02-21,Jorge,Sur,Monitor,4,380.99,1523.96,2025-02
3252,2025-04-10,Ana,Este,Laptop,1,1240.05,1240.05,2025-04
3253,2025-07-31,Sofia,Norte,Headphones,4,198.58,794.32,2025-07
3254,2024-02-04,Ana,Este,Laptop,1,1090.05,1090.05,2024-02
3255,2024-11-24,Jorge,Sur,Headphones,4,97.12,388.48,2024-11
3256,2025-06-30,Maria,Centro,Monitor,5,351.25,1756.25,2025-06
3257,2025-06-05,Diego,Centro,Laptop,2,1013.1,2026.2,2025-06
3258,2025-06-01,Carlos,Sur,Keyboard,2,65.33,130.66,2025-06
3259,2024-09-26,Carlos,Oeste,Keyboard,5,83.96,419.79999999999995,2024-09
